tweet_id,text,immigration_human,climate change_human,renewable energy_human,traditional energy_human,inequality_human,social policy_human,taxation_human,labour market_human,international trade_human,economics_human,european union_human,public health_human,gender rights_human,civil rights_human,political rights_human,connecting_human,elections/voting_human,self-promotion_human,anti-establishment_human,immigration_bert,climate change_bert,renewable energy_bert,traditional energy_bert,inequality_bert,social policy_bert,taxation_bert,labour market_bert,international trade_bert,economics_bert,european union_bert,public health_bert,gender rights_bert,civil rights_bert,political rights_bert,connecting_bert,elections/voting_bert,self-promotion_bert,anti-establishment_bert
1176414,"RT @EP_Slovenia: Tomorrow at the EU House we host #Euros a debate competition 🤩 on the topic of migration and integration.With us will be teams of 10 schools, in the role ...",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2674704,"RT @lasillarota: Energy reform, and the position of each party; @martibatres.#LaSillaRotaTV will be in an interview, today at 10 p.m., by …",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1776082,"RT @bankier_pl: Poland ""caught up"" with Europe. GDP grew as slowly as in the West https://t.co/z1HmK6qWoF",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2286981,"Welcome to Canada, @sanchezcastejon! 🇨🇦🇪🇸 https://t.co/MiC1kslcm4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2698687,My speech on Europe at the SPD federal party conference #spdbpt: Global problems cannot be solved nationally: https://t.co/KCk4kxNRWF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112103,"RT @VDombrovskis: Good to meet Werner Hoyer, President of @EIB. Discussed priorities in relation to financing the transition to climate neu…",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599373,On the microphone of #NovaPoliticaMG @_Heloisa_Helena (@silva_marina live on http://t.co/eNgiAsiz),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3151935,Finally yellow! http://t.co/x57fgAh4Al,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1392619,"RT @christenunie: Why do we fight against poverty, child labour, prostitution? 'Maggie' is the reason: http://t.co/ko1EOLWN @compassion_nl ...",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1218791,"Well, but when will we have an infrastructure and ecological planning program to adapt to climate change...?",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967899,"Our Magna Carta is in full force and continues to be the best retaining wall against the enemies of freedom, exclusive nationalism and populism that goes against public liberties. We must strengthen the State and the Spanish Nation.

#40YearsOfConstitution https://t.co/DvLRC828sY",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2996752,"RT @JPURIAS: Supreme attacks again.
That if to @alber_canarias do not throw it from parliament what a sense of all the numbers of condemnarl ...",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1488964,RT @KristinaEriks10: Today I thank @vansterpartiet @Feministerna and @GronUngdom for saying yes to amnesty for the unaccompanied minors. #…,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
991705,RT @NatObserver: British Columbia has ordered the energy company behind the Coastal GasLink pipeline to go back and carry out more consulta…,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819856,"Additional taxation is unconstitutional stupidity. It would be enough not to circumvent the law, not to cheat, not to lie and not to cheat. But AB can't do any of that. https://t.co/1jmw1UdmWe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3706433,I am at a press conference where we demand before the media the CANCELLATION of the election for Governor by the State of Puebla due to the irregularities that occurred. https://t.co/TdVK8CQdvW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2872750,RT @Channel4News: .@NicolaSturgeon claims a Conservative victory would create a government “that just a few years ago Ukip could scarcely h…,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
786904,"I led a group of @SenateDems to inspect detention centers at our southern border

The searing accounts of conditions endured by migrant families are true

@realDonaldTrump’s administration must address this mistreatment of kids and families immediately.

https://t.co/JIEBw4u9BX",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2777761,"The fact that the government is thinking of reviewing the prohibition of shift between municipalities for Christmas is not a victory of Salvini, I think it is a victory of common sense: we have asked Count do not penalize those who live in the province and follow the examples of other European countries.",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
735424,RT @CarbonBubble: Plans to fast-track a pipeline of #solar and #wind projects in Australia &amp; inject as much as A$50 billion into the econom…,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066176,RT @L_Switty: The need to urgently increase #ODSP rates has hit crisis levels. The only party to adequately address this is in their platfo…,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1482515,"RT @MartinJordo: One of @Feministerna's most important demands in police policy!

https://t.co/E8RdUVTbw0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2520954,Today the integration of #ALDF shows the democratic plurality of the inhabitants of #CDMX; each expression will be heard by @ManceraMiguelMX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1606164,RT @NPD_QG: It is clear that the United States is no longer a safe country for migrant children and asylum seekers. Canada must know…,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2213039,"The FAT (Worker Support Fund) resulted from an amendment of my own, in the Constituent Assembly; and also the law that allowed it to be used in qualification",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
983039,RT @berndchristmas: Reuters is reporting that the Energy East Pipeline may be delayed for upto two years due to a number of regulatory issu…,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557971,"RT @vonderleyen: We can never match the sacrifice of the Ukrainian people.
 
But we are mobilizing our economic power to make Putin pay.

W…",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3587767,RT @thei100: Welcome to the hotel in Vienna run by refugees http://t.co/cbbv7oHuub http://t.co/JWpaxRomSR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460042,Something extraordinarily important happened in this campaign – something that I had not anticipated. #OurRevolution https://t.co/SVhldvMZXZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
999805,RT @GreenPartyAB: The staggeringly stupid move by the UCP to end tax credits for our emergent high tech industry proves that they are incom…,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1918513,Chinese Prime Minister Li Keqiang on Monday maintained the 2018 growth target for the Chinese economy at around 6.5%. and announced a decrease in energy consumption per unit of GDP by 3%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
265716,"Putin's war is a disgrace in the history of our continent.

The EU and Sweden must put a total stop to Russian oil and gas. Not a single penny should go to Putin's war machine.

Read longer text on FB: https://t.co/oirtzuveFf",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1302287,"The situation in Gaza is ""a growing humanitarian emergency"", some 2 thousand people have been left homeless: UN http://t.co/mPVFzAduHJ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
570108,"RT @inmujeres: Today is #OrangeDay. Even the figures of gender violence are worrying, a scourge that is experienced in everyday life,...",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
722805,"RT @wnhynd: Oceans suffocating as huge dead zones quadruple since 1950 due to fossil fuel burning #ClimateChange
#auspol @PaulHBeckwith
@Ec…",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3397984,"I spoke to Chancellor Angela Merkel today & congratulated her on her re-election. That there is now a new and stable government in
#Germany exists, is important for Germany and for us as a neighbor and necessary for the EU. I look forward to further cooperation with BK Angela #Merkel!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
79295,RT @D66: #D66 wants National Refugee Action Plan. @APechtold @nrcnext: together looking for similarities instead of differences. https://t.co/s…,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018751,RT @allan_crawshaw: Blueberry First Nations warned of COVID-19 threat ~ now the pandemic has reached them ~ In a March 30 letter to #BCNDP…,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2696720,#Kristallnacht: What happened seventy-five years ago must never and will never be forgotten. Learn lessons of brutal episode.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
803206,RT @MirzaFloresG: .@Clementacos new president of the Consultative Council of Jalisco @ClementeCH @DanteDelgado https://t.co/8nbdRFaDwW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3044906,Our job is to foster an environment in which American workers can thrive & compete on a level playing field. https://t.co/tR5OveAeFg,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2123697,GDP growth weaker now than in 2010 when President Obama said stopping tax hikes was necessary ‘to help the economy’ http://t.co/yjIfMbuS,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1828933,"Zgorzelski: Poles get rich not thanks to money from the state, but thanks to their hard work.Welfare cannot be declared.Employees' shock on employers does not bring us closer to him",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1630875,"- United States Government officialized on the night of Wednesday, 07/31, the nomination of Brazil as an extra-key preferred ally, a measure more than important for our defense.👍",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1023417,Very important article. Coastal Gas Link does *not* have all permits. #WetsuwenStrong #GPC  https://t.co/h6esbtvB0c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144438,6.2 billion € notional interest / year. Versus 1.25 md € / yr needed to raise all benefits above the poverty line. Government makes choices,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3393978,"Relations with CZ are also important for the topic of integration: 42,000 people in Austria with a Czech migration background",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454979,RT @TimAsheVT: Senator Bernie Sanders speaks to a packed house yesterday at CVU. http://t.co/rEPP4QpdsW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2613970,“They have constantly exploded #immigration in recent years by deeply destabilizing Libya and Syria” #ConfMLP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872939,The chiefs of the most energy-intensive companies in Poland postulate the suspension of power fee to the end of 2021 and to develop solutions that reduce the severity of this fee for large electricity consumption.They would have to pay over PLN 1 billion annually.,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2102805,"Pension Reform is necessary to have a fair and sustainable pension system. The current model is full of privileges that make the deficit grow year after year.

https://t.co/pV40p20Wtt",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1869153,"The recession in the production and trade sector will probably maintain, with a commercial shock of USD 26 billion per week due to blockages in China and global growth, barely persisting at 2% in the first quarter of 2020 - evaluate experts from Euler Hermes.",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3405612,"RT @ecologiEnergie: [#QAG] ""the question of the relationship between oceans and land surfaces will be at the heart of #COP21 in Paris"" @RoyalSeg…",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3637247,RT @FCINTERofficial: Today is International Childhood Cancer Day. Inter wants to remember child patients and their families. Good luck! http…,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3014193,RT @SeGobCDMX: With @INVICDMX and @ContraloriaCDMX we took 5 brigades to camps to bring income support to those who do not yet have it…,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132963,"Canada did $2,000/monthly. The US is the richest nation on earth and a 2nd stimulus check is getting blocked bc GOP want corporate bailouts &amp; austerity in “exchange” for it.

Maybe if everyone in the US incorporated as an LLC, Mitch McConnell would actually do something for them.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3401029,Emergency solutions must be taken. Like the requisition of part of the cereal harvest which is exported.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2468289,"And with today we close a fantastic tour among the citizens of Lombardy. From Milan to Brescia via Novate, ... http://t.co/XxUQpwnbls",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1714733,RT @pers_luka: Milan in Aleš 😎👇 https://t.co/MDQ05Ufec7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2539060,"Rt @joaquimcoll: forceful and convincing intervention of prosecutors in the trial of the process.In my modest opinion, there was a coup ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2967323,"📽 On the fourth anniversary of the illegal imprisonment of @leopoldolopez, we are concerned that fraudulent elections have been called to Cubanize Venezuela even more and plunge a country that has great resources into misery. https://t.co/qHi03PeE17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3148618,"PVDA wants to tackle poverty with 'integrated neighbourhoods': ""Create a good social fabric"" @gva
Read: https://t.co/hz8hGOfbrD",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3253090,"RT @LegaNordMilano: #Lombardia Approval #referendum #Autonomy. Historic day, first step towards the future of #independence http: //t.co…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
764455,RT @billmckibben: Important new campaign from @350_US--America's central bank could play a huge role in reining in the rogue oil companies,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2061627,"NOT ROCKET SCIENCE Vermont's Electric Utility Retrofits Homes, Financing It on Bills, Which DECREASE! @GovPeterShumlin #CSOTA #energy",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510188,RT @Petervlichix: It was quite a few people from the start that there would be a subscription without the end date on vaccines.That saw ...,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
543030,"Thank you.I am against body shaming, I think you are a slut etc.I point out however that I have no problems with my belly, also because he hasn't my wife.I add that when the politicians were out of shape they were also quite cute than those of today.https://t.co/Spufnneivm",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
849075,"#Milano, attacked and couched a woman right in the center: acquitted by the 31-year-old Bengali court.A Fury of #giustizia missed the state loses pieces and citizens trust.Laxism kills, sometimes literally.
Penis certain and #ToleranzaZero #imigruti
https://t.co/FLD5BNLZB6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1420966,"#Coronavirus, an update from civil protection: https://t.co/okhjo7iz1t https://t.co/75l2Teixfh",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1852026,"The Union will make it difficult to finance ""dirty"" projects will be new criteria.Coal excluded",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
449739,"RT @ NicolaMorra63: ​​#Trivellopoli, for those who have lost it here is the video of my intervention from the oil plants in Basilicata, ... http ...",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2525721,Check the #GOCDMX July 15 https://t.co/wLlClsGTdg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3691575,"Always willing to further reduce the number of MPs, as was done together with the 6th state reform (-40). But whoever wants to return to 1 parliament must also drop all Community bolts. Simple majority is enough! Is that also in the proposal, @kristofcalvo?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2378051,"Better than the election compass I made as party leader. Then I became an environmentalist. 😄
http://t.co/HPTXiAmg6g via @svtnyheter",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3175434,"The Prime Minister has convinced that the matter is okay and the rule of law is coming to the EU budget.Does Finland, however, give up?This cannot be accepted.The mechanism is indispensable to make the money out of those that are not interested in common values.https://t.co/v6xtjn9z8l",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2228509,"📌 Saying that the entire population in Mexico is vaccinated against COVID-19 is a fallacy and a lie, you cannot speak in the plural if there is a sector that is not immunized, which in this case is girls and boys.

✍️ My column for today
@Reporte_Indigo 👉https://t.co/BJL283WvuD https://t.co/c0VSryXYbb",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2816211,"Today I am attending the strategic conference of the Slovenian State Holding. #SDH makes sure that the country is an active, responsible and careful manager. https://t.co/7ZptiHcfre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1386313,"We have important opportunities in Brazil in the area of ​​concessions and Public-Private Partnerships (PPP's) in the areas of logistics, transport and sanitation.",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
179482,RT @Osinttechnical: UAE Ambassador Al Otaiba: “We favor production increases and will be encouraging OPEC to consider higher production lev…,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3646712,"The German SPD, Greens and FDP have reached a preliminary matching government program for key boundary conditions.

Greens have a big achievement to get past coal down to eight years by 2030. At the same time, climate actions are made.

This relevant to the EU.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1798123,"RT @Sadowki: We have a victory in the fight for VAT.The Sejm introduced the amendment, maintaining VAT at 5 percent.Now it's time for the Senate.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
304921,CU motion to strengthen the position of informal carers has unfortunately been rejected by the CDA/VVD/PVV vote against. Certainly not important enough.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
651575,#Toll debate in #ltnrw: @arminlaschet defends freedom of movement on country roads. Just why not on the freeways? CSU trophy must go.CL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
595314,"RT @hsmendes: Never enough RT @dveconomia
 IMF: Greece must 'do more' to receive bailout http://t.co/VO77rWoR",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3637506,"RT @jemustakallio: Now we don't need bluffing and giggling, but responsible and sustainable politics, says @VilleNiinisto in the delegation...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1060449,RT @szemanimre: There's no contradiction between a greener world and building an economy that works better for everyone. @Kumari_Devyani @C…,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310996,Surely it is time for a government that promotes feminism? http://t.co/961adOICjZ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1293057,"We pay for this financial Paracetamol at a price of gold, with our social rights and public services. referendum !",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2348224,"RT @SenatorTimScott: Through yesterday, the PPP approved 22,933 loans for more than $3.8b in South Carolina. $3.8b to ensure workers get th…",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2925340,"Will the real @stephenfry please stand up? Is he an Extinction Rebellion trendy, or happy to appear in adverts for Heathrow Airport... https://t.co/W9l4hkQxht",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2535083,"The tax created a rift between the left and the people. Removing the housing tax is a good measure, I support it #RTLMatin https://t.co/Dnss7Gs76l",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
